<<<<<<< HEAD
ID_Categoria,ID_Empleado,Nº Inventario,Nº Activo Fijo,Nombre,Marca,Modelo,Nº Serie,Descripción,Precio,Fecha de compra,Foto,Observaciones
3,2,2,1,5.00E+11,51510031610,CPU                                                                                                 ,TITAN HX4210   ,LANIX                                             ,4.23E+17,Sin descripción,8527.8,9/22/2015,Sin foto,Observación de prueba
3,2,2,1,5.00E+11,51510031611,CPU                                                                                                 ,TITAN HX4210   ,LANIX                                             ,4.23E+17,Sin descripción,8573.1,9/22/2015,Sin foto,Observación de prueba
3,2,2,1,5.00E+11,51510031612,CPU                                                                                                 ,TITAN HX4210   ,LANIX                                             ,4.23E+17,Sin descripción,8618.4,9/22/2015,Sin foto,Observación de prueba
3,2,2,1,5.00E+11,51510031613,CPU                                                                                                 ,TITAN HX4210   ,LANIX                                             ,4.23E+17,Sin descripción,8663.7,9/22/2015,Sin foto,Observación de prueba
3,2,2,1,5.00E+11,51510031614,CPU                                                                                                 ,TITAN HX4210   ,LANIX                                             ,4.23E+17,Sin descripción,8709,9/22/2015,Sin foto,Observación de prueba
3,2,2,1,5.00E+11,51510031616,CPU                                                                                                 ,TITAN HX4210   ,LANIX                                             ,4.23E+17,Sin descripción,8754.3,9/22/2015,Sin foto,Observación de prueba
3,2,2,1,5.00E+11,51510033124,CPU                                                                                                 ,IMAC 21.5      ,APPLE                                             ,D25LM1DPF08J2     ,Sin descripción,8799.6,9/22/2015,Sin foto,Observación de prueba
3,2,2,1,5.00E+11,51510033125,CPU                                                                                                 ,IMAC 21.5      ,APPLE                                             ,D25LM1K4F08J2     ,Sin descripción,8844.9,9/22/2015,Sin foto,Observación de prueba
3,2,2,1,5.00E+11,51510033126,CPU                                                                                                 ,IMAC 21.5      ,APPLE                                             ,D25LM11MF08J2     ,Sin descripción,8890.2,9/22/2015,Sin foto,Observación de prueba
3,2,2,1,5.00E+11,51510033127,CPU                                                                                                 ,IMAC 21.5      ,APPLE                                             ,D25LM0Z4F08J2     ,Sin descripción,8935.5,9/22/2015,Sin foto,Observación de prueba
3,2,2,1,5.00E+11,51510034171,CPU                                                                                                 ,CORP 4310      ,LANIX                                             ,4.30E+17,Sin descripción,8980.8,9/22/2015,Sin foto,Observación de prueba
3,2,2,1,5.00E+11,51510034172,CPU                                                                                                 ,CORP 4310      ,LANIX                                             ,4.30E+17,Sin descripción,9026.1,9/22/2015,Sin foto,Observación de prueba
3,2,2,1,5.00E+11,51510034173,CPU                                                                                                 ,CORP 4310      ,LANIX                                             ,4.30E+17,Sin descripción,9071.4,9/22/2015,Sin foto,Observación de prueba
3,2,2,1,5.00E+11,51510034174,CPU                                                                                                 ,CORP 4310      ,LANIX                                             ,4.30E+17,Sin descripción,9116.7,9/22/2015,Sin foto,Observación de prueba
3,2,2,1,5.00E+11,51510034176,CPU                                                                                                 ,CORP 4310      ,LANIX                                             ,4.30E+17,Sin descripción,9162,9/22/2015,Sin foto,Observación de prueba
3,2,2,1,5.00E+11,51510034177,CPU                                                                                                 ,CORP 4310      ,LANIX                                             ,4.30E+17,Sin descripción,9207.3,9/22/2015,Sin foto,Observación de prueba
3,2,2,1,5.00E+11,51510034178,CPU                                                                                                 ,CORP 4310      ,LANIX                                             ,4.30E+17,Sin descripción,9252.6,9/22/2015,Sin foto,Observación de prueba
3,2,2,1,5.00E+11,51510034179,CPU                                                                                                 ,CORP 4310      ,LANIX                                             ,4.30E+17,Sin descripción,9297.9,9/22/2015,Sin foto,Observación de prueba
3,2,6,1,5.00E+11,51510040902,CPU TODO EN UNO MACCORE I5 8GB 500GB PANTALLA 21.5,IMAC           ,APPLE                                             ,C02NPNB6F8J2      ,Sin descripción,9343.2,9/22/2015,Sin foto,Observación de prueba
3,2,6,1,5.00E+11,51510040908,CPU TODO EN UNO MACCORE I5 8GB 500GB PANTALLA 21.5,IMAC           ,APPLE                                             ,C02NPNLDF8J2      ,Sin descripción,9388.5,9/22/2015,Sin foto,Observación de prueba
3,8,16,1,5.00E+11,51510019791,MONITOR DE COMPUTADORA LCD DE 23.6 WIDESCREEN,STANDAR        ,LANIX                                             ,R0796JA001125     ,Sin descripción,9433.8,9/22/2015,Sin foto,Observación de prueba
3,8,16,1,5.00E+11,51510023953,MONITOR DE COMPUTADORA LCD DE 19,LX900T         ,LANIX                                             ,1.99E+12,Sin descripción,9479.1,9/22/2015,Sin foto,Observación de prueba
3,8,16,1,5.00E+11,51510023954,MONITOR DE COMPUTADORA LCD DE 19                                                                ,STANDAR        ,LANIX                                             ,1.99E+12,Sin descripción,9524.4,9/22/2015,Sin foto,Observación de prueba
3,8,16,1,5.00E+11,51510028825,MONITOR DE COMPUTADORA LCD DE 19                                                                ,LX900T         ,LANIX                                             ,LNX22604257       ,Sin descripción,9569.7,9/22/2015,Sin foto,Observación de prueba
3,8,16,1,5.00E+11,51510028826,MONITOR DE COMPUTADORA LCD DE 19                                                                ,LX900T         ,LANIX                                             ,LNX22604268       ,Sin descripción,9615,9/22/2015,Sin foto,Observación de prueba
3,8,16,1,5.00E+11,51510028830,MONITOR DE COMPUTADORA LCD DE 19                                                                ,LX900T         ,LANIX                                             ,LNX22604288       ,Sin descripción,9660.3,9/22/2015,Sin foto,Observación de prueba
3,8,16,1,5.00E+11,51510028832,MONITOR DE COMPUTADORA LCD DE 19                                                                ,LX900T         ,LANIX                                             ,LNX22604291       ,Sin descripción,9705.6,9/22/2015,Sin foto,Observación de prueba
3,8,16,1,5.00E+11,51510028833,MONITOR DE COMPUTADORA LCD DE 19                                                                ,LX900T         ,LANIX                                             ,LNX22604292       ,Sin descripción,9750.9,9/22/2015,Sin foto,Observación de prueba
3,8,16,1,5.00E+11,51510028835,MONITOR DE COMPUTADORA LCD DE 19                                                                ,LX900T         ,LANIX                                             ,LNX22604294       ,Sin descripción,9796.2,9/22/2015,Sin foto,Observación de prueba
3,8,16,1,5.00E+11,51510031619,MONITOR DE COMPUTADORA LCD DE 19                                                                ,LX900T         ,LANIX                                             ,LNX24201883       ,Sin descripción,9841.5,9/22/2015,Sin foto,Observación de prueba
3,8,16,1,5.00E+11,51510031620,MONITOR DE COMPUTADORA LCD DE 19                                                                ,LX900T         ,LANIX                                             ,LNX24201907       ,Sin descripción,9886.8,9/22/2015,Sin foto,Observación de prueba
3,8,16,1,5.00E+11,51510031621,MONITOR DE COMPUTADORA LCD DE 19                                                                ,LX900T         ,LANIX                                             ,LNX24201911       ,Sin descripción,9932.1,9/22/2015,Sin foto,Observación de prueba
3,8,16,1,5.00E+11,51510031622,MONITOR DE COMPUTADORA LCD DE 19                                                                ,LX900T         ,LANIX                                             ,LNX24201913       ,Sin descripción,9977.4,9/22/2015,Sin foto,Observación de prueba
3,8,16,1,5.00E+11,51510031623,MONITOR DE COMPUTADORA LCD DE 19                                                                ,LX900T         ,LANIX                                             ,LNX24201914       ,Sin descripción,10022.7,9/22/2015,Sin foto,Observación de prueba
3,8,16,1,5.00E+11,51510031624,MONITOR DE COMPUTADORA LCD DE 19                                                                ,LX900T         ,LANIX                                             ,LNX24201918       ,Sin descripción,10068,9/22/2015,Sin foto,Observación de prueba
3,8,16,1,5.00E+11,51510031674,MONITOR DE COMPUTADORA LCD 19                                                                   ,LX900T         ,LANIX                                             ,LNX24201948       ,Sin descripción,10113.3,9/22/2015,Sin foto,Observación de prueba
3,8,15,1,5.00E+11,51510034182,MONITOR DE COMPUTADORA LED DE 19.5                                                              ,LX900T         ,LANIX                                             , LNX34801195      ,Sin descripción,10158.6,9/22/2015,Sin foto,Observación de prueba
3,8,15,1,5.00E+11,51510034183,MONITOR DE COMPUTADORA LED DE 19.5                                                              ,LX900T         ,LANIX                                             , LNX34801201      ,Sin descripción,10203.9,9/22/2015,Sin foto,Observación de prueba
3,8,15,1,5.00E+11,51510034184,MONITOR DE COMPUTADORA LED DE 19.5                                                              ,LX900T         ,LANIX                                             , LNX34801203      ,Sin descripción,10249.2,9/22/2015,Sin foto,Observación de prueba
3,8,15,1,5.00E+11,51510034185,MONITOR DE COMPUTADORA LED DE 19.5                                                              ,LX900T         ,LANIX                                             , LNX34801204      ,Sin descripción,10294.5,9/22/2015,Sin foto,Observación de prueba
3,8,15,1,5.00E+11,51510034186,MONITOR DE COMPUTADORA LED DE 19.5                                                              ,LX900T         ,LANIX                                             , LNX34801205      ,Sin descripción,10339.8,9/22/2015,Sin foto,Observación de prueba
3,8,15,1,5.00E+11,51510034188,MONITOR DE COMPUTADORA LED DE 19.5                                                              ,LX900T         ,LANIX                                             , LNX34801209      ,Sin descripción,10385.1,9/22/2015,Sin foto,Observación de prueba
3,8,15,1,5.00E+11,51510034189,MONITOR DE COMPUTADORA LED DE 19.5                                                              ,LX900T         ,LANIX                                             , LNX34801210      ,Sin descripción,10430.4,9/22/2015,Sin foto,Observación de prueba
3,8,15,1,5.00E+11,51510034190,MONITOR DE COMPUTADORA LED DE 19.5                                                              ,LX900T         ,LANIX                                             , LNX34801215      ,Sin descripción,10475.7,9/22/2015,Sin foto,Observación de prueba
3,8,15,1,5.00E+11,51510034191,MONITOR DE COMPUTADORA LED DE 19.5                                                              ,LX900T         ,LANIX                                             , LNX34801217      ,Sin descripción,10521,9/22/2015,Sin foto,Observación de prueba
1,15,28,1,1.01E+11,51110089850,ESCRITORIO DE MADERA ESTACION DE TRABAJO DE 1.60X120X75 CON PEDESTAL PA                             ,OFIPLAN        ,GENERICO                                          ,GENERICO          ,Sin descripción,10566.3,9/22/2015,Sin foto,Observación de prueba
>>>>>>> master
